id,text,len tweet,likes,rt,position
1271214792397611009,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal ¿Es #AMLO conservador? Si uno lo revisa objetivamente, sí lo es, y se encuentra alejado d…",140,0,23,0
1271067981708058627,"RT @ElFinanciero_Mx: #Opinión La narrativa de @lopezobrador_ es altamente eficiente, colocándose en el lado de los liberales sin serlo. Per…",140,0,83,0
1270972336510865409,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal @lopezobrador_ se asume como liberal, y quienes se oponen a su gobierno son conservadores…",140,0,86,0
1270714375637254144,"RT @ElFinanciero_Mx: #Opinión Cuando @lopezobrador_ pide definiciones sobre si se está o no con él, porque si no lo apoyan son enemigos, un…",140,0,74,0
1270361552860745732,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal #AMLO le respondió con fuerza, retándolo a que probara su dicho, y Alfaro comenzó a hacer…",140,0,22,0
1270235018548273154,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal @EnriqueAlfaroR que hacía frente de manera contestataria al presidente @lopezobrador_, se…",140,0,33,0
1269999347804123138,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal La batalla en redes entre los equipos de #AMLO y Alfaro ha sido intensa, pero la confront…",140,0,36,0
1269986599703642112,"RT @ElFinanciero_Mx: #Opinión El tigre ya se soltó. Parece ser el tigre que representa las tácticas políticas y electorales de AMLO, confro…",140,0,160,0
1269951279532511237,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal Por ahora, en Guadalajara y #CDMX, donde la democracia social, pregonada por #AMLO, se qu…",140,0,55,0
1269757274878128134,Para #Medios y #Periodistas: renuncia el jefe de las páginas editoriales del @NYTimes tras autorizar la publicación… ,140,310,184,0
1268882087915868163,"RT @Nacion321: ""Si dice mentiras López Obrador es porque se las dicen a él"", escribe @rivapa 
",117,0,20,0
1268136270607183875,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal Los soldados del gobierno en el mundo cibernético, a través de la RedAmlo, siguen defendi…",140,0,130,0
1267522662588469248,"RT @EjeCentral: #Video 📹 | Así comenzó la gira del Presidente @lopezobrador_  por el sureste mexicano en la #NuevaNormalidad

",140,0,2,0
1267514541300051968,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal #AMLO está en su Palacio y el subsecretario frente al espejo, tratando de conciliar sus h…",140,0,34,0
1266798836820971528,"RT @EjeCentral: #RumboACancún | Este domingo, el presidente @lopezobrador_ recorrerá por tierra mil 604 kilómetros para llegar a Cancún, it…",140,0,48,0
